CAM	Y	M 	D 	H	Obs	Pred0	Pred24	Pred48
  1 2020  1 24  0     4.67     3.27     3.29     3.55
  2 2020  1 24  0     4.67    18.43    18.49    19.28
  3 2020  1 24  0     4.67    14.53    14.60    24.50
  4 2020  1 24  0     4.67     1.31     1.34     4.28
  5 2020  1 24  0     4.67     2.94     2.59     2.34
  6 2020  1 24  0     4.67     7.62     7.62     4.47
  7 2020  1 24  0     4.67     2.82     2.87     3.96
  8 2020  1 24  0     4.67     2.06     2.06     3.25
  9 2020  1 24  0     4.67     0.96     0.83     2.59
  1 2020  1 25  0     5.20     4.81     4.80     4.31
  2 2020  1 25  0     5.20    22.39    24.32    23.18
  3 2020  1 25  0     5.20     7.93     7.92     7.23
  4 2020  1 25  0     5.20     0.89     0.90     0.89
  5 2020  1 25  0     5.20     1.30     1.77     9.49
  6 2020  1 25  0     5.20     5.23     5.23     9.47
  7 2020  1 25  0     5.20     0.54     0.63     0.91
  8 2020  1 25  0     5.20     2.86     2.88     3.62
  9 2020  1 25  0     5.20     0.61     0.60     0.64
  1 2020  1 26  0     6.88     5.57     5.59     4.70
  2 2020  1 26  0     6.88    15.94    15.96    10.11
  3 2020  1 26  0     6.88    12.13    12.16     8.04
  4 2020  1 26  0     6.88     6.38     6.32     4.22
  5 2020  1 26  0     6.88     3.20     5.99     2.44
  6 2020  1 26  0     6.88     5.05     5.05     3.20
  7 2020  1 26  0     6.88     3.08     4.15     1.74
  8 2020  1 26  0     6.88    18.10    18.16    14.90
  9 2020  1 26  0     6.88     3.72     3.80     2.52
  1 2020  1 27  0     8.47     4.03     4.00     4.07
  2 2020  1 27  0     8.47     4.67     3.39     4.77
  3 2020  1 27  0     8.47     8.47     8.41     7.94
  4 2020  1 27  0     8.47     2.33     2.35     2.45
  5 2020  1 27  0     8.47     5.98     5.19     3.56
  6 2020  1 27  0     8.47     6.36     6.36     5.09
  7 2020  1 27  0     8.47     1.59     1.50     1.43
  8 2020  1 27  0     8.47    13.58    13.51    12.20
  9 2020  1 27  0     8.47     1.28     1.42     1.43
  1 2020  1 28  0     4.12     3.31     3.30     3.35
  2 2020  1 28  0     4.12     2.26     2.43     2.02
  3 2020  1 28  0     4.12     2.89     2.88     2.73
  4 2020  1 28  0     4.12     1.08     1.36     1.56
  5 2020  1 28  0     4.12     0.78     0.44     2.15
  6 2020  1 28  0     4.12     3.62     3.62     2.75
  7 2020  1 28  0     4.12     0.16     0.14     0.16
  8 2020  1 28  0     4.12     6.18     6.18     5.12
  9 2020  1 28  0     4.12     0.67     0.65     0.62
  1 2020  1 29  0     5.73     4.81     4.82     4.52
  2 2020  1 29  0     5.73     7.01     7.67     7.73
  3 2020  1 29  0     5.73     2.46     2.46     2.16
  4 2020  1 29  0     5.73     0.97     1.10     0.96
  5 2020  1 29  0     5.73     0.49     0.49     0.34
  6 2020  1 29  0     5.73     3.59     3.59     3.01
