CAM	Y	M 	D 	H	Obs	Pred0	Pred24	Pred48
  1 2020  2 16  0    12.76     3.29     3.30     2.83
  2 2020  2 16  0    12.76     4.62     5.04     4.63
  3 2020  2 16  0    12.76     3.07     3.08     3.29
  4 2020  2 16  0    12.76     2.55     2.03     2.04
  5 2020  2 16  0    12.76     0.98     0.98     0.40
  6 2020  2 16  0    12.76     2.09     2.09     1.75
  7 2020  2 16  0    12.76     3.89     3.35     2.82
  8 2020  2 16  0    12.76     2.61     2.59     2.35
  9 2020  2 16  0    12.76     1.29     1.37     1.24
  1 2020  2 17  0     4.07     1.80     1.81     1.28
  2 2020  2 17  0     4.07     8.05     8.53     8.05
  3 2020  2 17  0     4.07     1.65     1.67     1.75
  4 2020  2 17  0     4.07     1.30     1.28     1.31
  5 2020  2 17  0     4.07     0.33     0.33     0.26
  6 2020  2 17  0     4.07     3.07     3.07     3.56
  7 2020  2 17  0     4.07     1.24     0.84     1.19
  8 2020  2 17  0     4.07     1.59     1.61     2.72
  9 2020  2 17  0     4.07     2.94     2.84     3.17
  1 2020  2 18  0    13.97     3.23     3.24    10.31
  2 2020  2 18  0    13.97    10.23    10.83    15.27
  3 2020  2 18  0    13.97     5.46     5.48     9.08
  4 2020  2 18  0    13.97     5.09     5.12     3.55
  5 2020  2 18  0    13.97     6.71     6.71     4.67
  6 2020  2 18  0    13.97     4.87     4.87     3.29
  7 2020  2 18  0    13.97     5.82     5.91     4.87
  8 2020  2 18  0    13.97     4.38     4.43     4.99
  9 2020  2 18  0    13.97     6.04     7.09     4.25
  1 2020  2 19  0    12.32     2.43     2.44     3.89
  2 2020  2 19  0    12.32     4.00     3.78     2.65
  3 2020  2 19  0    12.32     2.91     2.92     4.72
  4 2020  2 19  0    12.32     3.39     3.37     4.77
  5 2020  2 19  0    12.32     0.91     0.91     1.34
  6 2020  2 19  0    12.32     3.74     3.74     4.87
  7 2020  2 19  0    12.32     4.06     3.67     4.98
  8 2020  2 19  0    12.32     3.09     3.12     2.47
  9 2020  2 19  0    12.32     3.30     3.72     3.56
  1 2020  2 20  0     6.93     3.11     3.11     1.72
  2 2020  2 20  0     6.93     1.96     1.99     1.96
  3 2020  2 20  0     6.93     3.09     3.09     3.24
  4 2020  2 20  0     6.93     2.51     2.43     2.55
  5 2020  2 20  0     6.93     1.37     1.37     1.23
  6 2020  2 20  0     6.93     2.54     2.54     3.13
  7 2020  2 20  0     6.93     2.40     2.30     2.14
  8 2020  2 20  0     6.93     3.80     3.80     3.33
  9 2020  2 20  0     6.93     1.12     1.15     1.33
  1 2020  2 21  0     8.69     1.97     1.98     2.24
  2 2020  2 21  0     8.69     4.48     4.37     3.42
  3 2020  2 21  0     8.69     2.17     2.18     1.99
  4 2020  2 21  0     8.69     2.00     1.31     1.43
  5 2020  2 21  0     8.69     0.38     0.38     0.22
