CAM	Y	M	D	H	Obs	Pred0	Pred24	Pred48
9	2020	1	20	0	16.9433	5.85	6.61	25.39
1	2020	1	21	0	9.395	2.48	2.47	2.57
2	2020	1	21	0	9.395	6.0	5.98	7.75
3	2020	1	21	0	9.395	18.25	18.24	19.7
4	2020	1	21	0	9.395	18.92	19.23	17.77
5	2020	1	21	0	9.395	6.04	6.53	2.44
6	2020	1	21	0	9.395	55.04	55.04	75.43
7	2020	1	21	0	9.395	7.43	7.69	12.14
8	2020	1	21	0	9.395	11.45	11.83	12.79
9	2020	1	21	0	9.395	4.87	5.93	5.37
1	2020	1	22	0	0.614833	0.92	0.92	1.33
2	2020	1	22	0	0.614833	3.31	3.24	4.87
3	2020	1	22	0	0.614833	3.99	4.0	6.12
4	2020	1	22	0	0.614833	4.22	4.22	3.81
5	2020	1	22	0	0.614833	5.42	5.52	5.25
6	2020	1	22	0	0.614833	8.31	8.31	6.3
7	2020	1	22	0	0.614833	1.21	1.39	1.41
8	2020	1	22	0	0.614833	1.94	1.39	3.49
9	2020	1	22	0	0.614833	0.53	0.55	1.15
1	2020	1	23	0	3.93217	1.43	1.43	1.69
2	2020	1	23	0	3.93217	6.65	7.64	6.95
3	2020	1	23	0	3.93217	21.62	21.6	22.36
4	2020	1	23	0	3.93217	13.34	13.77	15.89
5	2020	1	23	0	3.93217	5.69	5.69	5.82
6	2020	1	23	0	3.93217	46.07	46.07	51.47
7	2020	1	23	0	3.93217	9.0	9.29	10.75
8	2020	1	23	0	3.93217	12.18	12.1	12.12
9	2020	1	23	0	3.93217	3.65	3.51	4.25
1	2020	1	24	0	14.4933	2.61	2.61	2.61
2	2020	1	24	0	14.4933	10.74	9.62	9.32
3	2020	1	24	0	14.4933	25.57	25.59	22.01
4	2020	1	24	0	14.4933	24.63	23.97	23.82
5	2020	1	24	0	14.4933	3.05	4.1	5.61
6	2020	1	24	0	14.4933	77.75	77.75	74.52
7	2020	1	24	0	14.4933	10.72	12.22	11.59
8	2020	1	24	0	14.4933	17.73	17.23	15.71
9	2020	1	24	0	14.4933	8.07	8.3	8.91
1	2020	1	25	0	4.14484	0.63	0.63	0.71
2	2020	1	25	0	4.14484	1.76	1.62	1.72
3	2020	1	25	0	4.14484	2.68	2.68	2.55
4	2020	1	25	0	4.14484	5.65	5.64	5.55
5	2020	1	25	0	4.14484	2.65	2.38	1.63
6	2020	1	25	0	4.14484	6.6	6.6	7.61
7	2020	1	25	0	4.14484	0.87	0.66	0.5
8	2020	1	25	0	4.14484	1.79	1.82	1.44
9	2020	1	25	0	4.14484	0.6	0.65	0.57
1	2020	1	26	0	4.76217	4.62	4.62	2.48
2	2020	1	26	0	4.76217	7.52	7.43	6.61
3	2020	1	26	0	4.76217	16.79	16.8	9.46
4	2020	1	26	0	4.76217	16.29	15.92	9.9
5	2020	1	26	0	4.76217	11.44	11.35	11.94
6	2020	1	26	0	4.76217	18.26	18.26	10.79
7	2020	1	26	0	4.76217	3.51	2.99	1.73
8	2020	1	26	0	4.76217	5.82	5.69	3.76
9	2020	1	26	0	4.76217	3.31	3.29	3.32
1	2020	1	27	0	0.386666	2.02	2.02	1.06
2	2020	1	27	0	0.386666	4.98	9.51	4.07
3	2020	1	27	0	0.386666	14.0	14.05	7.28
4	2020	1	27	0	0.386666	11.5	11.47	6.65
5	2020	1	27	0	0.386666	8.03	7.79	9.08
6	2020	1	27	0	0.386666	17.46	17.46	8.27
7	2020	1	27	0	0.386666	4.02	5.85	1.66
8	2020	1	27	0	0.386666	4.79	4.65	3.07
9	2020	1	27	0	0.386666	1.7	1.61	0.87
1	2020	1	28	0	0.0	3.04	3.04	1.9
2	2020	1	28	0	0.0	8.74	7.26	8.07
3	2020	1	28	0	0.0	20.74	20.73	9.88
4	2020	1	28	0	0.0	10.48	10.46	7.03
5	2020	1	28	0	0.0	5.52	4.94	7.62
6	2020	1	28	0	0.0	14.93	14.93	12.53
7	2020	1	28	0	0.0	4.29	5.91	5.17
8	2020	1	28	0	0.0	2.72	2.39	2.59
9	2020	1	28	0	0.0	1.56	1.49	1.08
1	2020	1	29	0	0.0	3.12	3.12	2.31
2	2020	1	29	0	0.0	5.05	8.17	8.94
3	2020	1	29	0	0.0	16.48	16.49	23.45
4	2020	1	29	0	0.0	17.61	17.67	17.7
5	2020	1	29	0	0.0	6.88	9.01	8.78
6	2020	1	29	0	0.0	5.17	5.17	5.29
7	2020	1	29	0	0.0	3.43	3.03	3.56
8	2020	1	29	0	0.0	4.99	2.74	2.89
9	2020	1	29	0	0.0	1.75	1.72	1.82
1	2020	1	30	0	0.0	2.09	2.09	1.61
2	2020	1	30	0	0.0	15.88	15.46	7.99
3	2020	1	30	0	0.0	10.21	10.22	10.18
4	2020	1	30	0	0.0	20.18	20.06	11.93
5	2020	1	30	0	0.0	18.36	16.05	4.77
6	2020	1	30	0	0.0	6.18	6.18	5.59
7	2020	1	30	0	0.0	2.62	2.63	2.48
8	2020	1	30	0	0.0	2.68	2.94	1.87
9	2020	1	30	0	0.0	1.33	1.4	0.91
1	2020	1	31	0	2.6175	1.88	1.88	4.36
2	2020	1	31	0	2.6175	16.87	13.69	15.86
3	2020	1	31	0	2.6175	20.32	20.37	9.83
4	2020	1	31	0	2.6175	16.96	16.91	18.94
5	2020	1	31	0	2.6175	11.27	13.43	13.79
6	2020	1	31	0	2.6175	3.91	3.91	2.64
7	2020	1	31	0	2.6175	4.73	3.61	3.4
8	2020	1	31	0	2.6175	1.27	6.8	9.21
9	2020	1	31	0	2.6175	3.68	3.43	2.88
1	2020	2	1	0	0.160167	2.29	2.29	2.07
2	2020	2	1	0	0.160167	12.55	13.49	9.9
3	2020	2	1	0	0.160167	21.58	21.55	18.22
4	2020	2	1	0	0.160167	19.13	19.14	20.22
5	2020	2	1	0	0.160167	15.26	15.22	8.01
6	2020	2	1	0	0.160167	3.56	3.56	5.32
7	2020	2	1	0	0.160167	1.9	1.75	2.31
8	2020	2	1	0	0.160167	1.99	2.94	2.45
9	2020	2	1	0	0.160167	4.9	4.78	2.93
1	2020	2	2	0	0.0	2.12	2.13	2.23
2	2020	2	2	0	0.0	13.2	15.73	11.18
3	2020	2	2	0	0.0	14.36	14.44	15.07
4	2020	2	2	0	0.0	14.06	14.15	17.41
5	2020	2	2	0	0.0	15.1	14.43	24.56
6	2020	2	2	0	0.0	4.78	4.78	9.52
7	2020	2	2	0	0.0	1.47	5.07	3.17
8	2020	2	2	0	0.0	5.51	4.33	3.76
9	2020	2	2	0	0.0	1.52	1.57	1.75
1	2020	2	3	0	0.0	1.02	1.02	0.87
2	2020	2	3	0	0.0	5.18	6.05	4.4
3	2020	2	3	0	0.0	5.29	5.28	4.46
4	2020	2	3	0	0.0	6.09	6.1	5.89
5	2020	2	3	0	0.0	8.21	6.89	7.23
6	2020	2	3	0	0.0	12.42	12.42	8.7
7	2020	2	3	0	0.0	0.82	0.73	0.83
8	2020	2	3	0	0.0	1.82	1.62	1.55
9	2020	2	3	0	0.0	0.69	0.69	0.65
1	2020	2	4	0	2.8215	3.4	3.4	3.68
2	2020	2	4	0	2.8215	12.01	9.7	3.66
3	2020	2	4	0	2.8215	12.38	12.4	11.42
4	2020	2	4	0	2.8215	32.73	36.85	41.15
5	2020	2	4	0	2.8215	11.01	17.31	10.98
6	2020	2	4	0	2.8215	4.04	4.04	16.78
7	2020	2	4	0	2.8215	2.41	3.2	3.01
8	2020	2	4	0	2.8215	4.35	6.33	9.74
9	2020	2	4	0	2.8215	6.29	7.1	6.65
1	2020	2	5	0	0.279999	2.27	2.28	5.24
2	2020	2	5	0	0.279999	4.11	4.69	3.7
3	2020	2	5	0	0.279999	15.17	15.42	27.62
4	2020	2	5	0	0.279999	7.72	7.72	34.2
5	2020	2	5	0	0.279999	6.82	11.83	11.98
6	2020	2	5	0	0.279999	10.69	10.69	19.34
7	2020	2	5	0	0.279999	1.41	1.74	16.3
8	2020	2	5	0	0.279999	12.36	12.37	21.34
9	2020	2	5	0	0.279999	1.85	2.13	5.85
1	2020	2	6	0	0.176	6.81	6.79	6.2
2	2020	2	6	0	0.176	52.22	44.36	48.66
3	2020	2	6	0	0.176	62.61	62.52	54.98
4	2020	2	6	0	0.176	35.59	34.56	27.6
5	2020	2	6	0	0.176	8.34	7.66	7.26
6	2020	2	6	0	0.176	28.89	28.89	12.48
7	2020	2	6	0	0.176	31.96	28.46	34.47
8	2020	2	6	0	0.176	17.61	13.39	11.61
9	2020	2	6	0	0.176	5.09	5.22	4.94
1	2020	2	7	0	15.5483	5.39	5.42	3.6
2	2020	2	7	0	15.5483	9.31	7.47	6.01
3	2020	2	7	0	15.5483	19.51	19.62	18.12
4	2020	2	7	0	15.5483	23.1	23.61	21.37
5	2020	2	7	0	15.5483	7.69	7.87	7.85
6	2020	2	7	0	15.5483	22.66	22.66	28.19
7	2020	2	7	0	15.5483	11.89	16.17	17.15
8	2020	2	7	0	15.5483	11.41	10.63	9.72
9	2020	2	7	0	15.5483	1.65	2.27	2.93
1	2020	2	8	0	5.22766	5.8	5.79	3.18
2	2020	2	8	0	5.22766	14.11	14.91	18.07
3	2020	2	8	0	5.22766	26.3	26.26	20.2
4	2020	2	8	0	5.22766	17.85	17.85	13.92
5	2020	2	8	0	5.22766	8.39	7.06	9.34
6	2020	2	8	0	5.22766	13.47	13.47	14.03
7	2020	2	8	0	5.22766	12.79	13.2	11.18
8	2020	2	8	0	5.22766	10.4	11.13	5.86
9	2020	2	8	0	5.22766	4.08	4.44	2.26
1	2020	2	9	0	3.341	2.87	2.86	5.02
2	2020	2	9	0	3.341	4.93	8.11	11.34
3	2020	2	9	0	3.341	17.0	16.94	24.51
4	2020	2	9	0	3.341	8.18	8.26	15.16
5	2020	2	9	0	3.341	16.41	15.64	16.32
6	2020	2	9	0	3.341	10.39	10.39	20.79
7	2020	2	9	0	3.341	4.99	13.28	19.42
8	2020	2	9	0	3.341	7.61	6.46	8.25
9	2020	2	9	0	3.341	0.73	0.81	3.92
1	2020	2	10	0	0.437	1.11	1.12	1.56
2	2020	2	10	0	0.437	13.0	8.91	16.39
3	2020	2	10	0	0.437	23.83	23.89	27.8
4	2020	2	10	0	0.437	9.35	9.34	12.94
5	2020	2	10	0	0.437	7.98	15.29	14.09
6	2020	2	10	0	0.437	2.84	2.84	2.8
7	2020	2	10	0	0.437	3.03	2.42	2.67
8	2020	2	10	0	0.437	1.36	3.57	3.35
9	2020	2	10	0	0.437	0.74	0.8	0.85
1	2020	2	11	0	3.2905	1.04	1.03	1.15
2	2020	2	11	0	3.2905	25.51	14.03	12.62
3	2020	2	11	0	3.2905	13.13	13.11	15.47
4	2020	2	11	0	3.2905	7.2	7.2	7.54
5	2020	2	11	0	3.2905	4.21	5.12	3.6
6	2020	2	11	0	3.2905	5.04	5.04	2.57
7	2020	2	11	0	3.2905	2.86	2.8	7.36
8	2020	2	11	0	3.2905	1.26	1.7	1.57
9	2020	2	11	0	3.2905	0.69	0.66	0.6
1	2020	2	12	0	2.129	2.5	2.5	3.41
2	2020	2	12	0	2.129	9.27	12.59	11.22
3	2020	2	12	0	2.129	13.7	13.72	15.44
4	2020	2	12	0	2.129	16.68	16.69	23.27
5	2020	2	12	0	2.129	12.02	11.95	19.2
6	2020	2	12	0	2.129	3.82	3.82	7.92
7	2020	2	12	0	2.129	3.42	3.5	3.7
8	2020	2	12	0	2.129	1.88	5.84	5.24
9	2020	2	12	0	2.129	1.4	1.35	1.7
1	2020	2	13	0	12.8983	1.67	1.68	2.38
2	2020	2	13	0	12.8983	4.81	6.33	7.15
3	2020	2	13	0	12.8983	11.74	11.86	13.22
4	2020	2	13	0	12.8983	12.07	12.04	15.58
5	2020	2	13	0	12.8983	7.48	7.11	7.52
6	2020	2	13	0	12.8983	4.05	4.05	4.03
7	2020	2	13	0	12.8983	1.37	2.41	3.48
8	2020	2	13	0	12.8983	2.16	2.18	2.37
9	2020	2	13	0	12.8983	0.66	0.68	1.14
1	2020	2	14	0	6.01667	0.61	0.61	0.25
2	2020	2	14	0	6.01667	8.18	4.68	6.08
3	2020	2	14	0	6.01667	4.85	4.87	7.5
4	2020	2	14	0	6.01667	4.87	4.83	5.45
5	2020	2	14	0	6.01667	6.19	5.24	2.14
6	2020	2	14	0	6.01667	4.03	4.03	2.92
7	2020	2	14	0	6.01667	2.91	2.87	3.33
8	2020	2	14	0	6.01667	1.02	0.79	0.92
9	2020	2	14	0	6.01667	1.74	1.75	0.57
1	2020	2	15	0	5.414	5.81	5.82	7.26
2	2020	2	15	0	5.414	9.94	10.39	16.29
3	2020	2	15	0	5.414	20.23	20.24	23.92
4	2020	2	15	0	5.414	25.64	24.65	25.29
5	2020	2	15	0	5.414	1.93	7.38	3.57
6	2020	2	15	0	5.414	16.74	16.74	23.16
7	2020	2	15	0	5.414	9.36	12.24	12.47
8	2020	2	15	0	5.414	15.79	16.41	14.13
9	2020	2	15	0	5.414	13.38	13.64	11.9
1	2020	2	16	0	2.69933	4.69	4.7	3.58
2	2020	2	16	0	2.69933	21.84	22.0	21.61
3	2020	2	16	0	2.69933	16.28	16.33	16.17
4	2020	2	16	0	2.69933	5.36	5.36	5.36
5	2020	2	16	0	2.69933	2.95	2.95	10.83
6	2020	2	16	0	2.69933	8.59	8.59	2.86
7	2020	2	16	0	2.69933	1.23	2.9	4.2
8	2020	2	16	0	2.69933	1.64	1.28	2.62
9	2020	2	16	0	2.69933	7.68	7.63	5.54
1	2020	2	17	0	1.9455	13.85	13.94	2.77
2	2020	2	17	0	1.9455	37.08	24.05	21.16
3	2020	2	17	0	1.9455	24.38	24.55	11.06
4	2020	2	17	0	1.9455	25.55	25.45	6.15
5	2020	2	17	0	1.9455	37.15	37.15	2.15
6	2020	2	17	0	1.9455	3.47	3.47	3.29
7	2020	2	17	0	1.9455	1.48	7.06	0.82
8	2020	2	17	0	1.9455	2.24	7.99	2.0
9	2020	2	17	0	1.9455	4.19	3.89	2.67
1	2020	2	18	0	8.59	2.17	2.18	1.22
2	2020	2	18	0	8.59	15.15	11.89	7.5
3	2020	2	18	0	8.59	28.78	28.87	14.68
4	2020	2	18	0	8.59	19.38	19.48	8.77
5	2020	2	18	0	8.59	4.08	4.08	9.47
6	2020	2	18	0	8.59	3.62	3.62	4.88
7	2020	2	18	0	8.59	1.42	1.53	1.55
8	2020	2	18	0	8.59	3.28	4.2	2.13
9	2020	2	18	0	8.59	5.07	4.88	3.31
1	2020	2	19	0	13.2017	1.49	1.49	0.48
2	2020	2	19	0	13.2017	3.11	3.29	13.23
3	2020	2	19	0	13.2017	11.23	11.23	8.75
4	2020	2	19	0	13.2017	18.66	19.03	16.9
5	2020	2	19	0	13.2017	14.52	14.52	11.66
6	2020	2	19	0	13.2017	10.14	10.14	5.53
7	2020	2	19	0	13.2017	5.06	5.14	5.32
8	2020	2	19	0	13.2017	5.8	7.38	6.5
9	2020	2	19	0	13.2017	3.61	3.66	1.63
1	2020	2	20	0	2.45883	1.24	1.25	1.96
2	2020	2	20	0	2.45883	10.21	8.84	8.71
3	2020	2	20	0	2.45883	5.27	5.3	3.11
4	2020	2	20	0	2.45883	6.22	6.24	6.35
5	2020	2	20	0	2.45883	1.56	1.56	1.89
6	2020	2	20	0	2.45883	2.9	2.9	5.7
7	2020	2	20	0	2.45883	0.82	0.86	1.56
8	2020	2	20	0	2.45883	0.78	1.33	1.82
9	2020	2	20	0	2.45883	1.17	0.98	1.86
1	2020	2	21	0	0.852666	1.16	1.17	1.23
2	2020	2	21	0	0.852666	19.12	19.29	17.42
3	2020	2	21	0	0.852666	11.65	11.73	9.78
4	2020	2	21	0	0.852666	8.96	8.97	7.17
5	2020	2	21	0	0.852666	13.88	13.88	8.56
6	2020	2	21	0	0.852666	2.43	2.43	2.54
7	2020	2	21	0	0.852666	0.66	0.78	1.12
8	2020	2	21	0	0.852666	1.91	2.2	2.14
9	2020	2	21	0	0.852666	4.95	5.0	5.43
1	2020	2	22	0	11.31	1.85	1.85	1.29
2	2020	2	22	0	11.31	20.95	9.39	16.7
3	2020	2	22	0	11.31	11.23	11.18	18.22
4	2020	2	22	0	11.31	9.17	9.17	11.66
5	2020	2	22	0	11.31	2.42	2.42	3.58
6	2020	2	22	0	11.31	2.04	2.04	18.37
7	2020	2	22	0	11.31	0.75	1.32	1.71
8	2020	2	22	0	11.31	1.03	2.64	2.53
9	2020	2	22	0	11.31	4.58	4.5	4.85
1	2020	2	23	0	16.9533	2.76	2.79	0.85
2	2020	2	23	0	16.9533	2.15	6.29	6.71
3	2020	2	23	0	16.9533	20.83	21.07	11.13
4	2020	2	23	0	16.9533	26.02	27.25	12.33
5	2020	2	23	0	16.9533	4.95	4.95	5.47
6	2020	2	23	0	16.9533	2.97	2.97	5.74
7	2020	2	23	0	16.9533	2.62	4.66	3.83
8	2020	2	23	0	16.9533	4.61	20.51	6.88
9	2020	2	23	0	16.9533	3.94	4.53	1.19
1	2020	2	24	0	2.73317	2.16	2.16	2.29
2	2020	2	24	0	2.73317	4.05	4.63	2.83
3	2020	2	24	0	2.73317	7.84	7.84	7.04
4	2020	2	24	0	2.73317	5.25	5.25	6.43
5	2020	2	24	0	2.73317	7.86	7.86	7.87
6	2020	2	24	0	2.73317	16.19	16.19	11.92
7	2020	2	24	0	2.73317	4.28	4.48	3.74
8	2020	2	24	0	2.73317	5.77	6.62	6.22
9	2020	2	24	0	2.73317	4.27	4.52	3.44
1	2020	2	25	0	0.0796667	3.25	3.24	2.14
2	2020	2	25	0	0.0796667	3.84	3.55	2.89
3	2020	2	25	0	0.0796667	7.88	7.85	8.1
4	2020	2	25	0	0.0796667	21.21	21.26	19.6
5	2020	2	25	0	0.0796667	16.19	16.19	17.58
6	2020	2	25	0	0.0796667	6.07	6.07	6.23
7	2020	2	25	0	0.0796667	2.47	2.53	2.79
8	2020	2	25	0	0.0796667	4.37	5.22	5.25
9	2020	2	25	0	0.0796667	3.49	3.47	2.21
1	2020	2	26	0	4.03	1.19	1.19	1.4
2	2020	2	26	0	4.03	10.59	12.45	3.34
3	2020	2	26	0	4.03	9.93	9.91	10.27
4	2020	2	26	0	4.03	7.68	7.68	11.06
5	2020	2	26	0	4.03	7.25	7.25	3.23
6	2020	2	26	0	4.03	5.3	5.3	6.69
7	2020	2	26	0	4.03	0.6	1.06	0.93
8	2020	2	26	0	4.03	1.72	1.96	2.43
9	2020	2	26	0	4.03	1.41	1.43	2.33
1	2020	2	27	0	3.23267	1.27	1.27	1.16
2	2020	2	27	0	3.23267	6.01	7.36	6.54
3	2020	2	27	0	3.23267	15.48	15.57	18.86
4	2020	2	27	0	3.23267	8.56	8.54	10.2
5	2020	2	27	0	3.23267	2.72	2.72	10.48
6	2020	2	27	0	3.23267	4.54	4.54	5.27
7	2020	2	27	0	3.23267	1.98	1.56	1.58
8	2020	2	27	0	3.23267	1.38	1.28	1.51
