CAM	Y	M	D	H	Obs	Pred0	Pred24	Pred48
8	2020	11	25	0	0.2	4.59	4.59	5.26
9	2020	11	25	0	0.2	5.25	5.4	3.29
1	2020	11	26	0	0.6	0.57	0.57	0.59
2	2020	11	26	0	0.6	1.25	1.53	1.53
3	2020	11	26	0	0.6	2.85	2.87	2.09
4	2020	11	26	0	0.6	1.32	1.02	0.75
5	2020	11	26	0	0.6	0.06	0.06	0.16
6	2020	11	26	0	0.6	0.74	0.74	1.59
7	2020	11	26	0	0.6	0.45	3.4	0.25
8	2020	11	26	0	0.6	2.18	2.2	1.53
9	2020	11	26	0	0.6	1.21	1.25	1.11
1	2020	11	27	0	0.1	1.27	1.27	3.88
2	2020	11	27	0	0.1		2.23	5.63
3	2020	11	27	0	0.1	4.01	3.99	5.65
4	2020	11	27	0	0.1	2.21	1.88	1.06
5	2020	11	27	0	0.1	1.01	1.01	1.44
6	2020	11	27	0	0.1	0.79	0.79	1.06
7	2020	11	27	0	0.1	1.02	1.88	2.85
8	2020	11	27	0	0.1	1.85	1.85	1.53
9	2020	11	27	0	0.1	0.72	0.72	1.57
1	2020	11	28	0	0.3	2.24	2.24	2.43
2	2020	11	28	0	0.3	5.42		4.72
3	2020	11	28	0	0.3	5.78	5.8	6.51
4	2020	11	28	0	0.3	2.95	2.36	2.28
5	2020	11	28	0	0.3	1.01	1.01	0.86
6	2020	11	28	0	0.3	3.82	3.82	2.09
7	2020	11	28	0	0.3	2.59	2.8	3.76
8	2020	11	28	0	0.3		3.57	2.75
9	2020	11	28	0	0.3	1.58	1.54	1.7
1	2020	11	29	0	0.1	1.47	1.46	1.29
2	2020	11	29	0	0.1	5.84	5.8	
3	2020	11	29	0	0.1	5.71	5.7	6.2
4	2020	11	29	0	0.1	3.64	3.88	2.97
5	2020	11	29	0	0.1	1.07	1.07	1.54
6	2020	11	29	0	0.1	2.79	2.79	3.09
7	2020	11	29	0	0.1	2.08	3.52	2.92
8	2020	11	29	0	0.1	1.98		2.19
9	2020	11	29	0	0.1	1.62	1.46	1.76
1	2020	11	30	0	0.4	2.39	2.37	2.82
2	2020	11	30	0	0.4	6.24	5.96	6.31
3	2020	11	30	0	0.4	5.61	5.59	6.25
4	2020	11	30	0	0.4	3.93	3.4	3.45
5	2020	11	30	0	0.4	2.44	2.44	2.12
6	2020	11	30	0	0.4	1.9	1.9	4.08
7	2020	11	30	0	0.4	4.52	1.82	2.72
8	2020	11	30	0	0.4	2.32	2.29	
9	2020	11	30	0	0.4	2.73	2.92	3.53
1	2020	12	1	0	0.7	1.33	1.33	1.48
2	2020	12	1	0	0.7	8.06	8.25	8.45
3	2020	12	1	0	0.7	2.83	2.83	3.23
4	2020	12	1	0	0.7	2.16	1.95	1.46
5	2020	12	1	0	0.7	0.47	0.47	2.16
6	2020	12	1	0	0.7	12.16	12.16	13.89
7	2020	12	1	0	0.7	0.6	0.81	0.61
8	2020	12	1	0	0.7	1.47	1.45	1.26
9	2020	12	1	0	0.7	1.26	1.18	1.31
1	2020	12	2	0	7.5	0.72	0.73	1.12
2	2020	12	2	0	7.5	1.13	0.93	4.14
3	2020	12	2	0	7.5	4.08	4.12	5.6
4	2020	12	2	0	7.5	0.91	0.91	2.25
5	2020	12	2	0	7.5	0.54	0.54	1.57
6	2020	12	2	0	7.5	1.27	1.27	1.67
7	2020	12	2	0	7.5	7.59	4.7	4.64
8	2020	12	2	0	7.5	1.41	1.43	1.73
9	2020	12	2	0	7.5	3.42	3.39	2.55
1	2020	12	3	0	0.1	1.82	1.83	2.25
2	2020	12	3	0	0.1	8.86	10.16	7.48
3	2020	12	3	0	0.1	4.46	4.46	4.45
4	2020	12	3	0	0.1	3.36	2.98	2.73
5	2020	12	3	0	0.1	0.98	0.98	1.56
6	2020	12	3	0	0.1	1.79	1.79	1.69
7	2020	12	3	0	0.1	1.62	1.5	1.33
8	2020	12	3	0	0.1	1.48	1.48	1.43
9	2020	12	3	0	0.1	2.92	3.01	2.89
1	2020	12	4	0	1.3	1.97	1.98	1.82
2	2020	12	4	0	1.3	13.44	13.95	15.72
3	2020	12	4	0	1.3	6.73	6.74	5.86
4	2020	12	4	0	1.3	9.86	7.72	5.72
5	2020	12	4	0	1.3	1.6	1.6	1.75
6	2020	12	4	0	1.3	12.85	12.85	12.73
7	2020	12	4	0	1.3	3.85	4.14	4.91
8	2020	12	4	0	1.3	2.87	2.91	2.25
9	2020	12	4	0	1.3	4.66	4.74	3.92
1	2020	12	5	0	0.8	1.09	1.09	0.69
2	2020	12	5	0	0.8	6.57	5.39	5.65
3	2020	12	5	0	0.8	4.36	4.36	3.64
4	2020	12	5	0	0.8	2.21	2.79	1.32
5	2020	12	5	0	0.8	2.36	2.36	1.41
6	2020	12	5	0	0.8	14.8	14.8	13.99
7	2020	12	5	0	0.8	2.99	2.63	0.94
8	2020	12	5	0	0.8	1.72	1.72	2.03
9	2020	12	5	0	0.8	4.38	4.48	4.04
1	2020	12	6	0	0.2	0.64	0.64	0.78
2	2020	12	6	0	0.2	7.51	7.86	7.38
3	2020	12	6	0	0.2	3.33	3.35	3.35
4	2020	12	6	0	0.2	0.87	0.88	0.73
5	2020	12	6	0	0.2	0.42	0.42	1.0
6	2020	12	6	0	0.2	16.22	16.22	17.89
7	2020	12	6	0	0.2	0.21	0.38	0.31
8	2020	12	6	0	0.2	2.26	2.29	1.72
9	2020	12	6	0	0.2	3.27	3.31	3.79
1	2020	12	7	0	0.2	0.76	0.76	0.58
2	2020	12	7	0	0.2	4.93	4.51	5.03
3	2020	12	7	0	0.2	3.63	3.64	2.44
4	2020	12	7	0	0.2	0.62	0.6	0.47
5	2020	12	7	0	0.2	0.09	0.09	0.05
6	2020	12	7	0	0.2	6.07	6.07	15.62
7	2020	12	7	0	0.2	0.27	1.82	0.58
8	2020	12	7	0	0.2	2.44	2.43	2.23
9	2020	12	7	0	0.2	3.6	3.75	3.01
1	2020	12	8	0	0.1	0.75	0.74	1.01
2	2020	12	8	0	0.1	4.43	3.8	4.41
3	2020	12	8	0	0.1	3.24	3.21	3.95
4	2020	12	8	0	0.1	0.59	0.68	0.84
5	2020	12	8	0	0.1	0.36	0.36	0.39
6	2020	12	8	0	0.1	5.97	5.97	3.68
7	2020	12	8	0	0.1	1.96	0.4	3.71
8	2020	12	8	0	0.1	2.03	2.0	2.81
9	2020	12	8	0	0.1	1.06	1.08	1.46
1	2020	12	9	0	1.2	3.37	3.36	4.48
2	2020	12	9	0	1.2	9.09	8.64	9.69
3	2020	12	9	0	1.2	8.06	8.04	7.31
4	2020	12	9	0	1.2	7.62	10.25	7.46
5	2020	12	9	0	1.2	8.05	8.05	6.95
6	2020	12	9	0	1.2	13.18	13.18	14.16
7	2020	12	9	0	1.2	4.44	4.11	5.25
8	2020	12	9	0	1.2	3.85	3.8	3.83
9	2020	12	9	0	1.2	5.98	6.08	6.24
1	2020	12	10	0	0.5	2.46	2.46	2.76
2	2020	12	10	0	0.5	8.17	8.42	7.33
3	2020	12	10	0	0.5	5.74	5.73	6.38
4	2020	12	10	0	0.5	4.11	3.8	6.46
5	2020	12	10	0	0.5	1.4	1.4	1.66
6	2020	12	10	0	0.5	14.12	14.12	14.09
7	2020	12	10	0	0.5	3.61	3.72	5.29
8	2020	12	10	0	0.5	2.1	2.07	2.46
9	2020	12	10	0	0.5	3.82	3.9	4.36
1	2020	12	11	0	0.4	5.68	5.68	3.94
2	2020	12	11	0	0.4	7.22	7.94	6.89
3	2020	12	11	0	0.4	7.62	7.61	6.27
4	2020	12	11	0	0.4	8.73	10.43	5.76
5	2020	12	11	0	0.4	2.15	2.15	1.29
6	2020	12	11	0	0.4	14.09	14.09	14.45
7	2020	12	11	0	0.4	5.79	6.78	4.8
8	2020	12	11	0	0.4	2.91	2.9	3.08
9	2020	12	11	0	0.4	3.13	3.12	2.78
1	2020	12	12	0	1.6	6.86	6.86	6.41
2	2020	12	12	0	1.6	8.39	8.13	8.24
3	2020	12	12	0	1.6	7.45	7.45	6.93
4	2020	12	12	0	1.6	10.87	8.93	11.8
5	2020	12	12	0	1.6	8.4	8.4	9.53
6	2020	12	12	0	1.6	18.09	18.09	17.22
7	2020	12	12	0	1.6	9.11	7.78	6.61
8	2020	12	12	0	1.6	4.22	4.23	4.81
9	2020	12	12	0	1.6	4.49	4.59	2.88
1	2020	12	13	0	4.2	4.56	4.56	4.72
2	2020	12	13	0	4.2	7.51	7.58	7.99
3	2020	12	13	0	4.2	6.93	6.93	7.05
4	2020	12	13	0	4.2	8.82	12.92	9.59
5	2020	12	13	0	4.2	10.19	10.19	8.91
6	2020	12	13	0	4.2	20.02	20.02	20.63
7	2020	12	13	0	4.2	7.94	8.1	6.7
8	2020	12	13	0	4.2	4.3	4.3	3.63
9	2020	12	13	0	4.2	3.67	3.6	3.78
1	2020	12	14	0	3.8	2.07	2.07	2.37
2	2020	12	14	0	3.8	6.43	5.86	5.66
3	2020	12	14	0	3.8	5.08	5.07	5.59
4	2020	12	14	0	3.8	5.96	5.9	7.36
5	2020	12	14	0	3.8	1.97	1.97	5.69
6	2020	12	14	0	3.8	17.24	17.24	17.98
7	2020	12	14	0	3.8	6.12	5.85	6.33
8	2020	12	14	0	3.8	4.47	4.47	4.3
9	2020	12	14	0	3.8	3.19	3.12	3.17
1	2020	12	15	0	1.4	3.13	3.14	2.87
2	2020	12	15	0	1.4	6.1	6.07	5.56
3	2020	12	15	0	1.4	5.42	5.43	5.32
4	2020	12	15	0	1.4	3.96	6.07	5.02
5	2020	12	15	0	1.4	6.7	6.7	5.69
6	2020	12	15	0	1.4	13.36	13.36	14.44
7	2020	12	15	0	1.4	6.56	5.84	3.81
8	2020	12	15	0	1.4	2.61	2.61	2.52
9	2020	12	15	0	1.4	2.58	2.42	3.01
1	2020	12	16	0	3.0	1.31	1.31	1.53
2	2020	12	16	0	3.0	5.49	6.27	5.71
3	2020	12	16	0	3.0	3.73	3.71	4.05
4	2020	12	16	0	3.0	0.94	0.85	1.64
5	2020	12	16	0	3.0	0.54	0.54	1.75
6	2020	12	16	0	3.0	15.5	15.5	16.24
7	2020	12	16	0	3.0	1.87	0.74	1.53
8	2020	12	16	0	3.0	3.76	3.72	4.21
9	2020	12	16	0	3.0	3.33	3.31	3.13
1	2020	12	17	0	2.9	1.57	1.57	2.38
2	2020	12	17	0	2.9	1.51	2.16	0.9
3	2020	12	17	0	2.9	11.37	11.44	12.09
4	2020	12	17	0	2.9	4.16	4.08	4.28
5	2020	12	17	0	2.9	0.82	0.82	0.65
6	2020	12	17	0	2.9	2.93	2.93	3.77
7	2020	12	17	0	2.9	15.93	17.21	17.86
8	2020	12	17	0	2.9	2.42	2.46	3.19
9	2020	12	17	0	2.9	6.81	6.84	6.96
1	2020	12	18	0	2.6	3.59	3.59	3.34
2	2020	12	18	0	2.6	2.82	3.14	2.36
3	2020	12	18	0	2.6	16.76	16.81	14.75
4	2020	12	18	0	2.6	3.64	3.59	3.48
5	2020	12	18	0	2.6	1.78	1.78	1.35
6	2020	12	18	0	2.6	2.09	2.09	2.18
7	2020	12	18	0	2.6	16.82	16.69	16.09
8	2020	12	18	0	2.6	4.21	4.22	4.07
9	2020	12	18	0	2.6	2.38	2.45	1.76
1	2020	12	19	0	0.7	0.74	0.74	0.84
2	2020	12	19	0	0.7	5.39	4.31	5.93
3	2020	12	19	0	0.7	3.69	3.7	3.51
4	2020	12	19	0	0.7	0.88	0.85	0.8
5	2020	12	19	0	0.7	0.12	0.12	0.05
6	2020	12	19	0	0.7	3.48	3.48	3.58
7	2020	12	19	0	0.7	1.12	1.24	1.45
8	2020	12	19	0	0.7	2.52	2.53	2.16
9	2020	12	19	0	0.7	1.61	1.54	1.34
1	2020	12	20	0	0.4	1.48	1.48	1.84
2	2020	12	20	0	0.4	5.74	6.82	6.46
3	2020	12	20	0	0.4	4.76	4.73	5.07
4	2020	12	20	0	0.4	1.62	1.34	1.55
5	2020	12	20	0	0.4	0.51	0.51	0.06
6	2020	12	20	0	0.4	12.91	12.91	10.16
7	2020	12	20	0	0.4	0.9	0.37	0.56
8	2020	12	20	0	0.4	1.21	1.2	1.96
9	2020	12	20	0	0.4	3.79	3.67	2.97
1	2020	12	21	0	0.0	1.33	1.33	1.08
2	2020	12	21	0	0.0	4.46	4.02	3.74
3	2020	12	21	0	0.0	6.2	6.17	5.78
4	2020	12	21	0	0.0	4.33	5.64	6.76
5	2020	12	21	0	0.0	2.56	2.56	1.97
6	2020	12	21	0	0.0	6.15	6.15	6.72
7	2020	12	21	0	0.0	3.07	3.01	3.17
8	2020	12	21	0	0.0	2.13	2.13	2.19
9	2020	12	21	0	0.0	1.92	1.93	2.06
1	2020	12	22	0	0.0	1.4	1.4	1.26
2	2020	12	22	0	0.0	6.09	5.54	5.54
3	2020	12	22	0	0.0	8.04	8.03	8.6
4	2020	12	22	0	0.0	5.08	2.42	3.28
5	2020	12	22	0	0.0	2.76	2.76	2.95
6	2020	12	22	0	0.0	2.97	2.97	3.31
7	2020	12	22	0	0.0	3.65	4.01	3.98
8	2020	12	22	0	0.0	2.0	2.0	2.21
9	2020	12	22	0	0.0	4.69	4.75	4.8
1	2020	12	23	0	0.2	2.83	2.84	3.88
2	2020	12	23	0	0.2	5.87	6.33	5.14
3	2020	12	23	0	0.2	6.85	6.88	7.7
4	2020	12	23	0	0.2	4.62	3.93	3.75
5	2020	12	23	0	0.2	2.13	2.13	3.45
6	2020	12	23	0	0.2	3.74	3.74	4.16
7	2020	12	23	0	0.2	5.92	4.9	5.96
8	2020	12	23	0	0.2	3.27	3.27	4.03
9	2020	12	23	0	0.2	3.1	3.14	4.0
1	2020	12	24	0	0.3	1.37	1.37	1.24
2	2020	12	24	0	0.3	6.17	6.21	6.46
3	2020	12	24	0	0.3	5.26	5.26	4.88
4	2020	12	24	0	0.3	1.47	1.19	1.16
5	2020	12	24	0	0.3	0.43	0.43	1.35
6	2020	12	24	0	0.3	12.58	12.58	15.76
7	2020	12	24	0	0.3	0.34	1.4	0.97
8	2020	12	24	0	0.3	1.85	1.84	1.77
9	2020	12	24	0	0.3	1.53	1.56	1.36
1	2020	12	25	0	1.9	1.32	1.32	1.11
2	2020	12	25	0	1.9	3.62	3.49	2.72
3	2020	12	25	0	1.9	2.66	2.67	3.1
4	2020	12	25	0	1.9	3.97	3.6	3.53
5	2020	12	25	0	1.9	0.42	0.42	0.85
6	2020	12	25	0	1.9	7.43	7.43	7.12
7	2020	12	25	0	1.9	2.14	2.11	2.38
8	2020	12	25	0	1.9	1.5	1.51	1.25
9	2020	12	25	0	1.9	0.75	0.77	0.8
1	2020	12	26	0	2.8	1.3	1.31	3.01
2	2020	12	26	0	2.8	1.44	1.16	1.19
3	2020	12	26	0	2.8	2.79	2.81	3.35
4	2020	12	26	0	2.8	2.85	2.35	4.4
5	2020	12	26	0	2.8	0.81	0.81	1.46
6	2020	12	26	0	2.8	4.85	4.85	5.18
7	2020	12	26	0	2.8	3.17	3.15	3.73
8	2020	12	26	0	2.8	2.76	2.78	3.19
9	2020	12	26	0	2.8	0.56	0.56	0.58
1	2020	12	27	0	2.2	1.34	1.34	1.42
2	2020	12	27	0	2.2	1.11	1.02	1.15
3	2020	12	27	0	2.2	1.77	1.77	1.57
4	2020	12	27	0	2.2	1.74	1.76	1.6
5	2020	12	27	0	2.2	1.01	1.01	1.4
6	2020	12	27	0	2.2	1.3	1.3	1.48
7	2020	12	27	0	2.2	1.79	1.9	1.82
8	2020	12	27	0	2.2	1.72	1.72	1.58
9	2020	12	27	0	2.2	0.52	0.52	0.52
1	2020	12	28	0	4.1	1.22	1.22	1.07
2	2020	12	28	0	4.1	5.5	4.39	3.77
3	2020	12	28	0	4.1	1.99	1.99	1.81
4	2020	12	28	0	4.1	0.76	0.7	0.72
5	2020	12	28	0	4.1	0.07	0.07	0.11
6	2020	12	28	0	4.1	7.79	7.79	7.35
7	2020	12	28	0	4.1	0.5	0.25	0.44
8	2020	12	28	0	4.1	0.64	0.63	0.68
9	2020	12	28	0	4.1	0.6	0.6	0.61
1	2020	12	29	0	1.7	2.02	2.03	2.43
2	2020	12	29	0	1.7	5.82	5.94	6.23
3	2020	12	29	0	1.7	4.66	4.68	4.94
4	2020	12	29	0	1.7	5.82	5.53	5.52
5	2020	12	29	0	1.7	3.97	3.97	3.7
6	2020	12	29	0	1.7	10.12	10.12	10.46
7	2020	12	29	0	1.7	3.22	3.39	3.39
8	2020	12	29	0	1.7	3.46	3.49	3.4
9	2020	12	29	0	1.7	2.99	3.02	3.32
1	2020	12	30	0	1.0	1.35	1.35	2.66
2	2020	12	30	0	1.0	5.71	5.27	6.18
3	2020	12	30	0	1.0	3.93	3.93	4.81
4	2020	12	30	0	1.0	2.04	1.98	3.45
5	2020	12	30	0	1.0	1.77	1.77	0.63
6	2020	12	30	0	1.0	12.72	12.72	12.92
7	2020	12	30	0	1.0	0.96	1.3	2.48
8	2020	12	30	0	1.0	3.25	3.25	3.44
9	2020	12	30	0	1.0	3.14	3.15	3.63
1	2020	12	31	0	0.9	1.91	1.91	1.78
2	2020	12	31	0	0.9	5.5	5.65	5.33
3	2020	12	31	0	0.9	4.69	4.7	4.28
4	2020	12	31	0	0.9	3.42	3.79	1.86
5	2020	12	31	0	0.9	1.05	1.05	0.95
6	2020	12	31	0	0.9	10.52	10.52	11.77
7	2020	12	31	0	0.9	1.01	1.85	0.92
8	2020	12	31	0	0.9	2.44	2.41	2.62
9	2020	12	31	0	0.9	2.17	2.2	2.39
1	2021	1	1	0	1.4	2.77	2.78	2.83
2	2021	1	1	0	1.4	8.15	7.67	7.4
3	2021	1	1	0	1.4	5.64	5.65	6.4
4	2021	1	1	0	1.4	2.79	2.74	4.52
5	2021	1	1	0	1.4	1.3	1.3	0.83
6	2021	1	1	0	1.4	11.98	11.98	10.81
7	2021	1	1	0	1.4	3.41	2.28	3.13
8	2021	1	1	0	1.4	2.02	2.03	2.4
9	2021	1	1	0	1.4	4.19	4.33	3.93
1	2021	1	2	0	1.8	0.96	0.97	1.01
2	2021	1	2	0	1.8	4.14	4.53	4.32
3	2021	1	2	0	1.8	2.8	2.81	3.47
4	2021	1	2	0	1.8	2.73	2.75	2.44
5	2021	1	2	0	1.8	0.66	0.66	1.15
6	2021	1	2	0	1.8	11.86	11.86	11.56
7	2021	1	2	0	1.8	1.29	1.32	1.64
8	2021	1	2	0	1.8	1.49	1.49	2.33
9	2021	1	2	0	1.8	1.25	1.34	1.64
1	2021	1	3	0	2.9	2.26	2.27	2.26
2	2021	1	3	0	2.9	4.6	4.28	4.56
3	2021	1	3	0	2.9	3.51	3.53	3.85
4	2021	1	3	0	2.9	4.54	4.47	4.35
5	2021	1	3	0	2.9	0.76	0.76	0.85
6	2021	1	3	0	2.9	12.65	12.65	10.64
7	2021	1	3	0	2.9	1.96	1.3	2.37
8	2021	1	3	0	2.9	2.38	2.4	1.91
9	2021	1	3	0	2.9	1.08	1.12	0.66
1	2021	1	4	0	0.2	1.62	1.63	1.65
2	2021	1	4	0	0.2	4.46	4.75	4.03
3	2021	1	4	0	0.2	2.92	2.93	3.24
4	2021	1	4	0	0.2	1.06	1.05	1.08
5	2021	1	4	0	0.2	0.45	0.45	0.61
6	2021	1	4	0	0.2	8.25	8.25	12.09
7	2021	1	4	0	0.2	2.67	3.11	2.64
8	2021	1	4	0	0.2	1.64	1.64	1.4
9	2021	1	4	0	0.2	0.96	0.95	0.89
1	2021	1	5	0	0.3	2.63	2.61	2.25
2	2021	1	5	0	0.3	4.6	4.68	4.85
3	2021	1	5	0	0.3	5.45	5.42	4.3
4	2021	1	5	0	0.3	1.87	1.88	2.05
5	2021	1	5	0	0.3	2.19	2.19	1.0
6	2021	1	5	0	0.3	8.79	8.79	6.94
7	2021	1	5	0	0.3	2.51	2.78	2.11
8	2021	1	5	0	0.3	2.86	2.83	2.49
9	2021	1	5	0	0.3	1.29	1.31	1.31
1	2021	1	6	0	0.2	2.68	2.67	2.84
2	2021	1	6	0	0.2	4.65	4.76	4.4
3	2021	1	6	0	0.2	3.14	3.12	2.97
4	2021	1	6	0	0.2	2.59	2.5	2.27
5	2021	1	6	0	0.2	1.42	1.42	1.56
6	2021	1	6	0	0.2	7.95	7.95	8.69
7	2021	1	6	0	0.2	2.59	2.33	2.24
8	2021	1	6	0	0.2	1.46	1.44	1.48
9	2021	1	6	0	0.2	0.82	0.79	1.03
1	2021	1	7	0	0.6	2.56	2.56	3.1
2	2021	1	7	0	0.6	4.6	4.66	5.84
3	2021	1	7	0	0.6	2.94	2.94	3.08
4	2021	1	7	0	0.6	2.98	2.71	2.15
5	2021	1	7	0	0.6	1.92	1.92	1.61
6	2021	1	7	0	0.6	12.15	12.15	13.63
7	2021	1	7	0	0.6	2.24	2.93	3.41
8	2021	1	7	0	0.6	1.6	1.59	2.57
9	2021	1	7	0	0.6	1.09	1.08	1.42
1	2021	1	8	0	1.2	0.92	0.92	1.7
2	2021	1	8	0	1.2	5.47	6.48	7.13
3	2021	1	8	0	1.2	3.02	3.0	3.25
4	2021	1	8	0	1.2	1.68	1.67	1.94
5	2021	1	8	0	1.2	1.97	1.97	2.31
6	2021	1	8	0	1.2	13.4	13.4	13.95
7	2021	1	8	0	1.2	1.89	1.77	1.41
8	2021	1	8	0	1.2	1.24	1.23	1.7
9	2021	1	8	0	1.2	0.82	0.85	1.3
1	2021	1	9	0	1.8	0.81	0.82	1.12
2	2021	1	9	0	1.8	3.89	4.0	3.83
3	2021	1	9	0	1.8	2.49	2.52	2.54
4	2021	1	9	0	1.8	2.25	2.26	2.06
5	2021	1	9	0	1.8	1.79	1.79	2.28
6	2021	1	9	0	1.8	10.67	10.67	11.31
7	2021	1	9	0	1.8	1.36	1.35	1.19
8	2021	1	9	0	1.8	2.82	2.86	1.93
9	2021	1	9	0	1.8	0.91	0.95	0.61
1	2021	1	10	0	9.0	1.4	1.4	1.79
2	2021	1	10	0	9.0	2.88	4.9	4.41
3	2021	1	10	0	9.0	2.3	2.3	3.01
4	2021	1	10	0	9.0		2.04	1.8
5	2021	1	10	0	9.0	0.85	0.85	1.23
6	2021	1	10	0	9.0	10.0	10.0	12.79
7	2021	1	10	0	9.0	2.73	0.83	1.32
8	2021	1	10	0	9.0	0.97	0.96	1.47
9	2021	1	10	0	9.0	0.56	0.56	1.1
1	2021	1	11	0	3.8	4.28	4.34	8.41
2	2021	1	11	0	3.8		3.07	3.14
3	2021	1	11	0	3.8	3.34	3.38	3.14
4	2021	1	11	0	3.8	10.51		9.98
5	2021	1	11	0	3.8	2.1	2.1	2.46
6	2021	1	11	0	3.8	9.97	9.97	8.84
7	2021	1	11	0	3.8	1.43	1.37	1.61
8	2021	1	11	0	3.8	2.05	2.05	1.46
9	2021	1	11	0	3.8	1.03	1.04	0.6
1	2021	1	12	0	5.2	2.89	2.9	3.16
2	2021	1	12	0	5.2	4.05		3.65
3	2021	1	12	0	5.2	2.32	2.32	2.96
4	2021	1	12	0	5.2	4.3	4.75	
5	2021	1	12	0	5.2	0.8	0.8	1.11
6	2021	1	12	0	5.2	6.88	6.88	7.46
7	2021	1	12	0	5.2	0.89	1.44	1.57
8	2021	1	12	0	5.2	1.7	1.7	1.76
9	2021	1	12	0	5.2	0.61	0.61	0.78
1	2021	1	13	0	0.7	2.47	2.45	1.82
2	2021	1	13	0	0.7	0.28	0.34	
3	2021	1	13	0	0.7	0.52	0.51	0.46
4	2021	1	13	0	0.7	2.76	3.64	2.92
5	2021	1	13	0	0.7	0.93	0.93	0.89
6	2021	1	13	0	0.7	1.4	1.4	1.27
7	2021	1	13	0	0.7	0.66	0.63	0.61
8	2021	1	13	0	0.7	1.98	1.98	1.72
9	2021	1	13	0	0.7	0.51	0.51	0.51
1	2021	1	14	0	0.7	4.28	4.27	1.86
2	2021	1	14	0	0.7		1.14	0.66
3	2021	1	14	0	0.7	1.07	1.06	1.39
4	2021	1	14	0	0.7	3.25	3.0	3.58
5	2021	1	14	0	0.7	1.11	1.11	0.85
6	2021	1	14	0	0.7	1.48	1.48	1.62
7	2021	1	14	0	0.7	0.98	1.16	0.81
8	2021	1	14	0	0.7	3.47	3.47	2.7
9	2021	1	14	0	0.7	0.61	0.59	0.64
1	2021	1	15	0	0.1	1.21	1.21	1.36
2	2021	1	15	0	0.1	1.9		2.44
3	2021	1	15	0	0.1	3.25	3.26	2.55
4	2021	1	15	0	0.1	0.84	0.78	0.98
5	2021	1	15	0	0.1	0.19	0.19	0.35
6	2021	1	15	0	0.1	5.1	5.1	3.54
7	2021	1	15	0	0.1	0.35	1.43	0.55
8	2021	1	15	0	0.1	1.05	1.05	1.13
9	2021	1	15	0	0.1	1.04	1.01	1.04
1	2021	1	16	0	0.9	1.87	1.87	1.51
2	2021	1	16	0	0.9	2.0	2.46	
3	2021	1	16	0	0.9	10.76	10.74	9.06
4	2021	1	16	0	0.9	5.1	4.87	2.56
5	2021	1	16	0	0.9	0.45	0.45	0.47
6	2021	1	16	0	0.9	3.8	3.8	2.82
7	2021	1	16	0	0.9	6.15	5.88	4.91
8	2021	1	16	0	0.9	1.96	1.97	1.74
9	2021	1	16	0	0.9	4.73	4.84	4.41
1	2021	1	17	0	0.1	1.25	1.26	1.21
2	2021	1	17	0	0.1	4.45	4.08	3.72
3	2021	1	17	0	0.1	3.29	3.31	3.99
4	2021	1	17	0	0.1	0.89	0.8	0.85
5	2021	1	17	0	0.1	0.39	0.39	0.63
6	2021	1	17	0	0.1	5.37	5.37	5.7
7	2021	1	17	0	0.1	0.65	1.07	1.85
8	2021	1	17	0	0.1	1.64	1.64	1.56
9	2021	1	17	0	0.1	0.81	0.77	1.31
1	2021	1	18	0	0.0	2.82	2.82	3.12
2	2021	1	18	0	0.0	3.01	3.0	2.95
3	2021	1	18	0	0.0	5.67	5.65	6.46
4	2021	1	18	0	0.0	1.46	1.39	1.35
5	2021	1	18	0	0.0	0.53	0.53	0.96
6	2021	1	18	0	0.0	3.67	3.67	3.61
7	2021	1	18	0	0.0	7.42	7.97	4.19
8	2021	1	18	0	0.0	1.79	1.78	1.92
9	2021	1	18	0	0.0	1.03	1.07	1.29
1	2021	1	19	0	0.5	1.71	1.73	1.62
2	2021	1	19	0	0.5	1.38	1.74	1.44
3	2021	1	19	0	0.5	3.74	3.77	3.81
4	2021	1	19	0	0.5	1.55	1.49	1.2
5	2021	1	19	0	0.5	0.67	0.67	0.42
6	2021	1	19	0	0.5	4.31	4.31	1.62
7	2021	1	19	0	0.5	2.01	5.73	5.44
8	2021	1	19	0	0.5	3.28	3.33	3.22
9	2021	1	19	0	0.5	0.83	0.81	0.77
1	2021	1	20	0	0.7	3.08	3.08	1.81
2	2021	1	20	0	0.7	5.33	5.53	5.71
3	2021	1	20	0	0.7	11.43	11.47	8.54
4	2021	1	20	0	0.7	3.42	3.35	2.79
5	2021	1	20	0	0.7	1.1	1.1	1.15
6	2021	1	20	0	0.7	3.33	3.33	3.8
7	2021	1	20	0	0.7	10.19	8.89	7.64
8	2021	1	20	0	0.7	3.59	3.63	2.61
9	2021	1	20	0	0.7	1.34	1.4	1.96
1	2021	1	21	0	0.6	3.27	3.26	3.58
2	2021	1	21	0	0.6	4.13	5.04	3.57
3	2021	1	21	0	0.6	8.11	8.08	8.54
4	2021	1	21	0	0.6	4.3	4.82	6.53
5	2021	1	21	0	0.6	0.62	0.62	0.67
6	2021	1	21	0	0.6	2.73	2.73	2.35
7	2021	1	21	0	0.6	9.39	9.68	9.62
8	2021	1	21	0	0.6	3.12	3.12	2.8
9	2021	1	21	0	0.6	0.94	0.93	1.39
1	2021	1	22	0	5.7	1.63	1.62	1.13
2	2021	1	22	0	5.7	2.16	2.63	2.14
3	2021	1	22	0	5.7	3.74	3.74	4.3
4	2021	1	22	0	5.7	4.2	4.09	3.87
